latitude,longitude,adm3_name,weight
5.5,38.0,Burji,0.25290453122827444
5.5,38.25,Bule Hora,0.3271516116552973
5.5,38.25,Dugda Dawa,0.586723091549131
5.5,38.25,Bule Hora town,0.01663063191300853
5.5,38.25,Suro Berguda,0.06949466488256355
5.5,38.5,Bule Hora,0.23634670032484942
5.5,38.5,Kercha,0.022715374688150734
5.5,38.5,Dugda Dawa,0.03802445214797289
5.5,38.5,Melka Soda,0.7003088853751802
5.5,38.5,Birbirsa Kojowa,0.0026045874638469563
5.5,38.75,Odo Shakiso,0.04972624935380227
5.5,38.75,Saba Boru,0.013585128282785408
5.5,38.75,Aga Wayu,0.4845098527345873
5.5,38.75,Melka Soda,0.4521787696288248
5.5,39.0,Odo Shakiso,0.007439361576051644
5.5,39.0,Saba Boru,0.8055368863375594
5.5,39.0,Aga Wayu,0.18702375208638972
5.5,39.25,Saba Boru,0.43429643605181034
5.5,39.25,Gora Dola,0.565703563948189
5.5,39.5,Liben,0.19783776438814168
5.5,39.5,Gora Dola,0.8021622356118578
5.5,39.75,Liben,0.5731258815821175
5.5,39.75,Meda Welabu,0.3442254275777416
5.5,39.75,Gora Dola,0.08264869084014104
5.5,40.0,Liben,0.12271492773315279
5.5,40.0,Meda Welabu,0.8679007759861092
5.5,40.0,Deka Suftu,0.009384296280738441
5.5,40.25,Meda Welabu,0.9928890959975338
5.5,40.25,Deka Suftu,0.007110904002466076
5.5,40.5,Meda Welabu,0.80533864551752
5.5,40.5,Filtu,0.18767188090414888
5.5,40.5,Deka Suftu,0.006989473578331405
5.5,40.75,Meda Welabu,0.14909361453897838
5.5,40.75,Filtu,0.8509063854610217
5.5,41.0,Filtu,1.0
5.5,41.25,Charati,0.7275858375600001
5.5,41.25,Filtu,0.2724088169057737
5.5,41.5,Charati,1.0
5.5,41.75,Charati,0.9923950948518878
5.5,41.75,Elkare /Serer,0.007604905148112153
5.5,42.0,Charati,0.9219320522992785
5.5,42.0,Elkare /Serer,0.006341489383052715
5.5,42.0,Hargele,0.0717264583176688
5.5,42.25,Charati,0.061968449401000485
5.5,42.25,Hargele,0.9380315505989996
5.5,42.5,Hargele,1.0
5.5,42.75,Hargele,1.0
5.5,43.0,Hargele,0.38117126281004154
5.5,43.0,Kohle /Qoxle,0.6188287371899585
5.5,43.25,Adadle,0.46331375623399906
5.5,43.25,Kohle /Qoxle,0.5366862437660009
5.5,43.5,Adadle,1.0
5.5,43.75,Adadle,1.0
5.5,44.0,Adadle,0.11048936492124327
5.5,44.0,Kelafo,0.8895106350787567
5.5,44.25,Kelafo,0.9999996275021257
5.5,44.5,Higloley,0.31030571590715506
5.5,44.5,Kelafo,0.5635752496108062
5.5,44.5,Mustahil,0.12611903448203873
5.5,44.75,Shilabo,0.06671123159778346
5.5,44.75,Higloley,0.4432388412924869
5.5,44.75,Mustahil,0.49004992710972967
5.5,45.0,Shilabo,0.5890892960589484
5.5,45.0,Mustahil,0.07421331549407412
5.5,45.0,Ferfer,0.3366973884469775
5.5,45.25,Shilabo,0.8756992500246583
5.5,45.25,Ferfer,0.1243007499753417
5.5,45.5,Shilabo,0.4949998466698592
5.75,35.0,Surma,0.2506136986578716
5.75,35.25,Surma,1.0
5.75,35.5,Surma,0.533579018283643
5.75,35.5,Maji,0.4664209817163573
5.75,35.75,Nyngatom,0.06007865620304637
5.75,35.75,Maji,0.9399213437969537
5.75,36.0,Nyngatom,0.04485955846809584
5.75,36.0,Salamago,0.6394742760748611
5.75,36.0,Maji,0.31566616545704296
5.75,36.25,South Ari,0.33002950130215547
5.75,36.25,Bena Tsemay,0.0861806575455027
5.75,36.25,Salamago,0.5837898411523419
5.75,36.5,Baka Dawula,0.23628840316958105
5.75,36.5,Jinka town,0.01160776024410985
5.75,36.5,South Ari,0.5015527182934796
5.75,36.5,Bena Tsemay,0.24529272927111775
5.75,36.5,Salamago,0.005258389021711954
5.75,36.75,Baka Dawula,0.08230036985944413
5.75,36.75,South Ari,0.11966217802389398
5.75,36.75,Bena Tsemay,0.21001664584837518
5.75,36.75,Malie,0.5880208062682868
5.75,37.0,Garda Marta,0.2966239288161076
5.75,37.0,Geressie,0.04882650039910485
5.75,37.0,Alle Special,0.10487171335802722
5.75,37.0,Malie,0.5496778574267605
5.75,37.25,Arba Minch Zuria,0.08473035348557688
5.75,37.25,Garda Marta,0.02410931650498823
5.75,37.25,Geressie,0.37875106804767594
5.75,37.25,Alle Special,0.1819141366467176
5.75,37.25,Derashe,0.32370582274093385
5.75,37.25,Gidole town,0.006789302574107112
5.75,37.5,Arba Minch Zuria,0.46567618128851473
5.75,37.5,Derashe,0.26916908701947184
5.75,37.5,Gidole town,0.001186819561215714
5.75,37.5,Amaro,0.22521859516461187
5.75,37.5,Segen Zuria,0.006002371664749615
5.75,37.5,Burji,0.032746662967314946
5.75,37.75,Arba Minch Zuria,0.013272942296339008
5.75,37.75,Amaro,0.8618959774118983
5.75,37.75,Burji,0.12483108029176265
5.75,38.0,Gelana (West Guji),0.22159193054007068
5.75,38.0,Suro Berguda,0.15074083118330328
5.75,38.0,Amaro,0.6103675248182684
5.75,38.0,Kele town,0.002143588399391767
5.75,38.0,Burji,0.015156125058965702
5.75,38.25,Bule Hora,0.5877518044379415
5.75,38.25,Kercha,0.11354592975617016
5.75,38.25,Gelana (West Guji),0.07327323810821795
5.75,38.25,Bule Hora town,0.046495106533697705
5.75,38.25,Suro Berguda,0.14003895191161292
5.75,38.25,Gedeb,0.038261533971880646
5.75,38.25,Gedeb town,0.0006334352804800102
5.75,38.5,Odo Shakiso,0.03816484299486311
5.75,38.5,Bule Hora,0.06591247630565183
5.75,38.5,Kercha,0.507953882526746
5.75,38.5,Kercha town,0.010976523885416822
5.75,38.5,Hambela Wamena,0.09835070087951686
5.75,38.5,Melka Soda,0.018848176470886897
5.75,38.5,Birbirsa Kojowa,0.25979339693691794
5.75,38.75,Odo Shakiso,0.8623044860927113
5.75,38.75,Aga Wayu,0.01364552846744858
5.75,38.75,Hambela Wamena,0.08233305610012706
5.75,38.75,Melka Soda,0.03668120784297794
5.75,38.75,Birbirsa Kojowa,0.005035721496735174
5.75,39.0,Adola,0.37955849274122644
5.75,39.0,Wadera,0.03363588284127386
5.75,39.0,Odo Shakiso,0.4308802385789874
5.75,39.0,Saba Boru,0.11582179604314802
